date,company_code,is_copied,last_published,changes_24h,changes_7d,added_24h,removed_24h,added_7d,removed_7d,contributors_7d,contributors_all_time,changes_1y,added_1y,removed_1y,stars,copy,watchers,market_cap_rank,price_share_usd,market_cap_usd,parsed_language
8/7/2018,TVE,0,768.0,0,0,0,0,0,0,0,2,4,2,0,1,2,3,20,0.013253451,734966629.0,14
8/7/2018,CZE,0,840.0,0,0,0,0,0,0,0,7,47,0,0,3,8,11,19,185.2211893,837284283.0,10
8/8/2018,XZR,0,21.0,0,26,0,0,2198,437,1,29,5568,868594,555458,772,198,86,23,0.863295952,463654722.0,13
8/8/2018,EAE,0,912.0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,28,1.578493703,367821348.0,8
8/8/2018,BBN,1,216.0,0,0,0,0,0,0,0,0,44,0,0,41,37,13,16,12.87365451,1229595224.0,0
8/8/2018,CBT,0,1.0,0,0,0,0,0,0,0,100,185,60825,19426,2791,1473,560,1,6632.162576,114000000000.0,10
8/8/2018,HBC,0,0.75,1,1,7,7,7,7,1,91,542,0,0,26,41,22,4,643.5327749,11120905972.0,2
8/8/2018,GBT,0,48.0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,27,23.22786826,398737393.0,14
8/8/2018,SBT,0,144.0,0,0,0,0,0,0,0,38,1,26705094,23762704,232,187,88,24,0.15194174,402413140.0,1
8/8/2018,NBC,0,288.0,0,0,0,0,0,0,0,0,6,829594,829610,398,5922,128,25,0.00218772,402300923.0,14
8/8/2018,AAD,0,4728.0,0,0,0,0,0,0,0,2,0,0,0,0,1,14,8,0.120167942,3115602720.0,8
8/8/2018,HDA,1,6120.0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,15,184.4434821,1520783128.0,0
8/8/2018,RDC,1,10080.0,0,0,0,0,0,0,0,3,0,486079,364675,0,3,6,29,44.66480354,364060190.0,8
8/8/2018,SEO,0,480.0,0,0,0,0,0,0,0,1,48,0,0,1,2,3,5,6.308160417,5716739578.0,1
8/8/2018,HET,0,1272.0,0,0,0,0,0,0,0,14,0,0,0,47,30,25,2,378.3197367,38281950904.0,14
8/8/2018,CET,0,4944.0,0,0,0,0,0,0,0,1,5,0,0,0,0,6,12,16.79672978,1740508230.0,5
8/8/2018,AMI,0,336.0,0,0,0,0,0,0,0,13,72,0,0,86,51,18,10,0.712402663,1980144776.0,7
8/8/2018,KLS,0,9360.0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,26,3.675358006,399952687.0,8
8/8/2018,CLT,1,6432.0,0,0,0,0,0,0,0,39,0,0,0,4,3,13,7,67.51581843,3899282047.0,7
8/8/2018,RXM,0,240.0,0,0,0,0,0,0,0,10,215,1757456,425196,28,13,20,13,102.8810203,1673535272.0,0
8/8/2018,MXE,1,3552.0,0,0,0,0,0,0,0,100,0,0,0,2,1,14,17,0.130695388,1176258492.0,12
8/8/2018,ONE,0,7.0,0,0,0,0,0,0,0,94,343,154865,58393,160,244,41,14,24.13606628,1568844308.0,2
8/8/2018,GOM,1,4200.0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,20,5.207112205,730273525.0,4
8/8/2018,MQT,1,4728.0,0,0,0,0,0,0,0,1,0,24853,9007,0,0,2,22,5.881396478,522265702.0,0
8/8/2018,PXR,0,576.0,0,0,0,0,0,0,0,1,2,0,0,5,6,9,3,0.364567736,14327466302.0,6
8/8/2018,MXL,0,23568.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.22275981,4181333263.0,14
8/8/2018,XTR,0,21.0,6,38,1602,3593,2803,4107,12,23,836,30781,18368,55,56,18,11,0.02677774,1760585837.0,14
8/8/2018,TVE,0,792.0,0,0,0,0,0,0,0,2,4,0,0,1,2,3,21,0.011696672,648635850.0,14
8/8/2018,CZE,0,864.0,0,0,0,0,0,0,0,7,47,35741,515,3,8,11,19,173.7137852,786518476.0,10
8/9/2018,XZR,0,3.0,17,43,641,346,2635,822,4,29,5568,869159,555727,774,199,86,23,0.852285355,457644897.0,13
8/9/2018,BBN,1,240.0,0,0,0,0,0,0,0,0,44,0,0,41,37,13,16,12.12073028,1157681531.0,0
8/9/2018,CBT,0,0.4,0,0,0,0,0,0,0,100,182,60825,19426,2795,1473,560,1,6343.074363,109000000000.0,10
8/9/2018,HBC,0,24.0,0,1,0,0,7,7,1,91,542,349935,183490,26,40,22,4,585.5721092,10120267091.0,2
8/9/2018,GBT,0,72.0,0,0,0,0,0,0,0,1,10,0,0,1,1,1,25,21.77928326,373908338.0,14
8/9/2018,SBT,0,168.0,0,0,0,0,0,0,0,38,1,0,0,232,187,88,29,0.128613453,340671315.0,1
8/9/2018,NBC,0,1.0,0,0,0,0,0,0,0,4,6,829594,829610,399,5928,128,24,0.002075471,381659323.0,14
8/9/2018,AAD,0,4752.0,0,0,0,0,0,0,0,2,0,0,0,0,1,14,8,0.117955723,3058246340.0,8
8/9/2018,HDA,1,6144.0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,14,177.9930398,1467928401.0,0
8/9/2018,RDC,1,10104.0,0,0,0,0,0,0,0,3,0,486079,364675,0,3,6,27,44.10455773,359493659.0,8
8/9/2018,SEO,0,504.0,0,0,0,0,0,0,0,1,48,0,0,1,2,3,5,5.64923431,5119591012.0,1
8/9/2018,HET,0,1296.0,0,0,0,0,0,0,0,14,0,0,0,47,30,25,2,361.6681053,36604426426.0,14
8/9/2018,CET,0,4968.0,0,0,0,0,0,0,0,1,5,0,0,0,0,6,13,15.00735856,1555450884.0,5
8/9/2018,AMI,0,360.0,0,0,0,0,0,0,0,13,72,0,0,86,51,18,10,0.632540386,1758165157.0,7
8/9/2018,KLS,0,9384.0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,26,3.403779304,370517070.0,8
8/9/2018,CLT,1,6456.0,0,0,0,0,0,0,0,39,0,0,0,4,3,13,7,63.29007015,3656164952.0,7
8/9/2018,RXM,0,264.0,0,0,0,0,0,0,0,10,215,1757456,425196,28,13,20,12,98.97151271,1609940464.0,0
8/9/2018,MXE,1,3576.0,0,0,0,0,0,0,0,100,0,0,0,2,1,14,17,0.12150184,1093516562.0,12
8/9/2018,ONE,0,24.0,0,0,0,0,0,0,0,94,341,154865,58393,160,244,41,15,21.98761277,1429194830.0,2
8/9/2018,GOM,1,4224.0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,20,4.414799678,619155339.0,4
8/9/2018,MQT,1,4752.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,22,5.360949345,476063110.0,0
8/9/2018,PXR,0,600.0,0,0,0,0,0,0,0,1,0,0,0,5,6,9,3,0.34281464,13472572361.0,6
8/9/2018,MXL,0,23592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.203701373,3823760373.0,14
8/9/2018,XTR,0,48.0,0,25,0,0,2492,3954,11,23,842,30781,18368,55,56,18,11,0.02503298,1645871138.0,14
8/9/2018,TVE,0,816.0,0,0,0,0,0,0,0,2,4,0,0,1,2,3,21,0.010973454,608529982.0,14
8/9/2018,CZE,0,888.0,0,0,0,0,0,0,0,7,47,0,0,3,8,11,19,164.7133704,746943222.0,10
8/11/2018,XZR,0,24.0,0,81,0,0,10842,4511,4,29,5656,873509,558362,775,199,86,22,0.85994686,462090644.0,13
8/11/2018,BBN,1,288.0,0,0,0,0,0,0,0,0,44,0,0,41,37,13,16,11.99305424,1145486870.0,0
8/11/2018,CBT,0,1.0,0,7,0,0,212,18,2,100,194,60972,19444,2800,1477,558,1,6153.563083,106000000000.0,10
8/11/2018,HBC,0,24.0,0,1,0,0,7,7,1,91,543,349935,183490,27,42,23,4,554.59853,9586963502.0,2
8/11/2018,GBT,0,120.0,0,0,0,0,0,0,0,1,10,1763,1328,1,1,1,26,20.48361502,351740512.0,14
8/11/2018,SBT,0,216.0,0,0,0,0,0,0,0,38,1,26705094,23762704,232,187,88,28,0.118340569,313536236.0,1
8/11/2018,NBC,0,48.0,0,0,0,0,0,0,0,4,5,829594,829610,399,5933,128,27,0.001862477,342491862.0,14
8/11/2018,AAD,0,4800.0,0,0,0,0,0,0,0,2,0,0,0,0,1,14,8,0.113185199,2934560633.0,8
8/11/2018,HDA,1,6192.0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,14,167.0082874,1377944961.0,0
8/11/2018,RDC,1,10152.0,0,0,0,0,0,0,0,3,0,486079,364675,0,3,6,25,42.76212727,353500804.0,8
8/11/2018,SEO,0,552.0,0,0,0,0,0,0,0,1,48,0,0,1,2,3,5,5.178539365,4693026016.0,1
8/11/2018,HET,0,7.0,0,31,0,0,1719,1469,6,100,1596,3055294,3320972,3309,2083,532,2,322.5422086,32657704462.0,1
8/11/2018,CET,0,5016.0,0,0,0,0,0,0,0,1,5,59121,36519,0,0,5,13,13.54979428,1405039712.0,5
8/11/2018,AMI,0,408.0,0,0,0,0,0,0,0,13,0,0,0,86,51,18,11,0.531856324,1478310758.0,7
8/11/2018,KLS,0,9432.0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,24,3.340343872,363842662.0,8
8/11/2018,CLT,1,6504.0,0,0,0,0,0,0,0,38,0,0,0,4,3,13,7,57.40606581,3317905966.0,7
8/11/2018,RXM,0,312.0,0,0,0,0,0,0,0,10,215,1757456,425196,28,13,20,12,90.07972572,1465300382.0,0
8/11/2018,MXE,1,3624.0,0,0,0,0,0,0,0,100,0,0,0,2,1,14,17,0.109829497,988465473.0,12
8/11/2018,ONE,0,21.0,2,2,841,758,841,758,2,95,339,157395,60840,161,244,41,15,18.55371972,1205991782.0,2
8/11/2018,GOM,1,4272.0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,20,4.308396301,604232755.0,4
8/11/2018,MQT,1,4800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,23,4.795463029,425869458.0,0
8/11/2018,PXR,0,648.0,0,0,0,0,0,0,0,1,0,0,0,5,6,9,3,0.304395146,11962691069.0,6
8/11/2018,MXL,0,23640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.214188606,4020620754.0,14
8/11/2018,XTR,0,48.0,0,17,0,0,2479,3768,8,23,846,30783,18377,55,57,18,10,0.023364797,1536191306.0,14
8/11/2018,TVE,0,864.0,0,0,0,0,0,0,0,2,4,0,0,1,2,3,21,0.009101919,504744510.0,14
8/11/2018,CZE,0,9.0,1,2,463,0,985,0,2,7,0,36726,515,3,8,11,19,157.9795536,718657876.0,10
8/12/2018,XZR,0,48.0,0,81,0,0,10842,4511,4,29,5658,873509,558362,775,199,86,22,0.860736358,462649063.0,13
8/12/2018,BBN,1,312.0,0,0,0,0,0,0,0,0,44,0,0,41,37,13,16,11.70458341,1117934294.0,0
8/12/2018,CBT,0,8.0,0,7,0,0,212,18,2,100,188,60972,19444,2803,1479,559,1,6315.111748,109000000000.0,10
8/12/2018,HBC,0,48.0,0,1,0,0,7,7,1,91,543,349935,183490,27,42,23,4,572.3236887,9894389162.0,2
8/12/2018,GBT,0,144.0,0,0,0,0,0,0,0,1,10,0,0,1,1,1,24,20.39411493,350238559.0,14
8/12/2018,SBT,0,240.0,0,0,0,0,0,0,0,38,0,0,0,232,187,88,29,0.117266663,310729686.0,1
8/12/2018,NBC,0,72.0,0,0,0,0,0,0,0,4,5,829594,829610,399,5937,128,27,0.001853167,340779691.0,14
8/12/2018,AAD,0,4824.0,0,0,0,0,0,0,0,2,0,0,0,0,1,14,8,0.113294455,2937393330.0,8
8/12/2018,HDA,1,6216.0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,14,165.5235805,1365997919.0,0
8/12/2018,RDC,1,10176.0,0,0,0,0,0,0,0,3,0,486079,364675,0,3,6,26,41.75342627,345378722.0,8
8/12/2018,SEO,0,576.0,0,0,0,0,0,0,0,1,48,0,0,1,2,3,5,5.10402507,4625497800.0,1
8/12/2018,HET,0,4.0,0,31,0,0,1719,1469,6,100,1601,3055294,3320972,3312,2084,532,2,324.4253076,32855008428.0,1
8/12/2018,CET,0,5040.0,0,0,0,0,0,0,0,1,5,0,0,0,0,5,13,13.31405316,1380915673.0,5
8/12/2018,AMI,0,432.0,0,0,0,0,0,0,0,13,72,0,0,86,51,18,12,0.533596067,1483146426.0,7
8/12/2018,KLS,0,9456.0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,25,3.213938956,350185191.0,8
8/12/2018,CLT,1,6528.0,0,0,0,0,0,0,0,38,0,0,0,4,3,13,7,59.546827,3442395132.0,7
8/12/2018,RXM,0,336.0,0,0,0,0,0,0,0,10,215,1757456,425196,28,13,20,10,95.11666408,1547234776.0,0
8/12/2018,MXE,1,3648.0,0,0,0,0,0,0,0,100,0,0,0,2,1,14,17,0.108993429,980940860.0,12
8/12/2018,ONE,0,48.0,0,2,0,0,841,758,2,95,339,157395,60840,161,244,41,15,19.05290823,1238439035.0,2
8/12/2018,GOM,1,4296.0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,20,4.20582859,589848106.0,4
8/12/2018,MQT,1,4824.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,23,4.758911273,422634856.0,0
8/12/2018,PXR,0,672.0,0,0,0,0,0,0,0,1,0,0,0,5,6,9,3,0.306664977,12051895120.0,6
8/12/2018,MXL,0,23664.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.223179656,4189395376.0,14
8/12/2018,XTR,0,72.0,0,17,0,0,2479,3768,8,23,846,30783,18377,55,57,18,11,0.022960453,1509606421.0,14
8/12/2018,TVE,0,888.0,0,0,0,0,0,0,0,2,4,0,0,1,2,3,21,0.009221685,511386119.0,14
8/12/2018,CZE,0,24.0,0,2,0,0,985,0,2,7,0,0,0,3,8,11,19,160.3382658,730542226.0,10
8/13/2018,XZR,0,14.0,0,68,0,0,9819,4177,4,29,5658,873509,558362,777,199,86,22,0.880726709,473485617.0,13
8/13/2018,BBN,1,336.0,0,0,0,0,0,0,0,0,44,0,0,41,37,13,16,11.82851807,1129771606.0,0
8/13/2018,CBT,0,9.0,0,7,0,0,212,18,2,100,188,60972,19444,2805,1478,560,1,6369.669229,110000000000.0,10
8/13/2018,HBC,0,72.0,0,1,0,0,7,7,1,91,543,349935,183490,27,42,23,4,575.0195819,9941930441.0,2
8/13/2018,GBT,0,168.0,0,0,0,0,0,0,0,1,10,0,0,1,1,1,26,20.01414275,343751129.0,14
8/13/2018,SBT,0,264.0,0,0,0,0,0,0,0,38,1,0,0,232,187,88,28,0.118686959,314531124.0,1
8/13/2018,NBC,0,96.0,0,0,0,0,0,0,0,4,5,829594,829610,399,5941,128,25,0.001876826,345130515.0,14
8/13/2018,AAD,0,4848.0,0,0,0,0,0,0,0,2,0,0,0,0,1,14,8,0.113817356,2950950614.0,8
8/13/2018,HDA,1,6240.0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,13,169.7096731,1400854593.0,0
8/13/2018,RDC,1,10200.0,0,0,0,0,0,0,0,3,0,486079,364675,0,3,6,27,40.97103883,339142717.0,8
8/13/2018,SEO,0,2.0,0,0,0,0,0,0,0,1,48,0,0,2,2,3,5,5.046157742,4573055816.0,1
8/13/2018,HET,0,0.03333333333333333,0,30,0,0,714,509,5,100,1601,3055294,3320972,3317,2084,533,2,321.3626415,32551447520.0,1
8/13/2018,CET,0,5064.0,0,0,0,0,0,0,0,1,5,0,0,0,0,5,14,13.37400019,1387460827.0,5
8/13/2018,AMI,0,456.0,0,0,0,0,0,0,0,13,71,0,0,86,51,18,11,0.540747792,1503024863.0,7
8/13/2018,KLS,0,9480.0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,24,3.293891265,359010466.0,8
8/13/2018,CLT,1,6552.0,0,0,0,0,0,0,0,38,0,0,0,4,3,13,7,59.10680547,3417725927.0,7
8/13/2018,RXM,0,360.0,0,0,0,0,0,0,0,10,215,1757456,425196,28,13,20,10,93.59902088,1522547721.0,0
8/13/2018,MXE,1,3672.0,0,0,0,0,0,0,0,100,0,0,0,2,1,14,17,0.108284807,974563262.0,12
8/13/2018,ONE,0,72.0,0,2,0,0,841,758,2,95,332,157395,60840,161,243,41,15,18.69711252,1215312314.0,2
8/13/2018,GOM,1,4320.0,0,0,0,0,0,0,0,1,2,29014,15057,0,0,3,20,4.15516797,582743187.0,4
8/13/2018,MQT,1,4848.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,23,4.665147964,414318956.0,0
8/13/2018,PXR,0,696.0,0,0,0,0,0,0,0,1,0,1584,17,5,6,9,3,0.302173613,11875385098.0,6
8/13/2018,MXL,0,23688.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.227344763,4267580341.0,14
8/13/2018,XTR,0,18.0,0,12,0,0,2144,3626,7,23,846,30783,18377,56,57,18,12,0.02263836,1488429423.0,14
8/13/2018,TVE,0,912.0,0,0,0,0,0,0,0,2,4,2,0,1,2,3,21,0.009032911,500917688.0,14
8/13/2018,CZE,0,48.0,0,2,0,0,985,0,2,7,47,0,0,3,8,11,19,158.6876568,724191950.0,10
8/14/2018,XZR,0,0.6666666666666666,18,93,4691,2388,16112,7051,7,29,5658,875969,560238,783,199,86,22,0.675774275,363281429.0,13
8/14/2018,BBN,1,360.0,0,0,0,0,0,0,0,0,44,0,0,41,37,13,17,9.361743257,894163719.0,0
8/14/2018,CBT,0,1.0,0,7,0,0,212,18,2,100,188,60972,19444,2808,1479,560,1,6013.600166,103000000000.0,10
8/14/2018,HBC,0,96.0,0,1,0,0,7,7,1,91,543,349935,183490,27,42,23,4,498.6397577,8622254303.0,2
8/14/2018,GBT,0,192.0,0,0,0,0,0,0,0,1,10,1763,1328,1,1,1,25,16.52447274,283844150.0,14
8/14/2018,SBT,0,288.0,0,0,0,0,0,0,0,38,1,26705094,23762704,232,187,88,28,0.09822503,260336600.0,1
8/14/2018,NBC,0,120.0,0,0,0,0,0,0,0,4,0,829594,829610,399,5940,128,27,0.001525064,280444751.0,14
8/14/2018,AAD,0,4872.0,0,0,0,0,0,0,0,2,0,0,0,0,1,14,8,0.094160214,2441298510.0,8
8/14/2018,HDA,1,6264.0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,13,141.1733795,1165563159.0,0
8/14/2018,RDC,1,10224.0,0,0,0,0,0,0,0,3,0,486079,364675,0,3,6,26,34.16622533,283015578.0,8
8/14/2018,SEO,0,24.0,0,0,0,0,0,0,0,1,48,4677,1150,2,2,3,6,4.417367802,4003218003.0,1
8/14/2018,HET,0,4.0,1,28,2,2,668,511,4,100,1600,3055296,3320974,3321,2088,533,2,268.9384194,27246772572.0,1
8/14/2018,CET,0,5088.0,0,0,0,0,0,0,0,1,5,0,0,0,0,5,14,10.94038844,1135259219.0,5
8/14/2018,AMI,0,480.0,0,0,0,0,0,0,0,13,71,0,0,86,51,18,12,0.429596959,1194077756.0,7
8/14/2018,KLS,0,9504.0,0,0,0,0,0,0,0,0,0,137182,0,1,7,2,24,2.730557698,297705471.0,8
8/14/2018,CLT,1,6576.0,0,0,0,0,0,0,0,38,0,0,0,4,3,13,7,52.60463847,3042430482.0,7
8/14/2018,RXM,0,384.0,0,0,0,0,0,0,0,10,215,1757456,425196,28,13,20,10,83.00446184,1350209148.0,0
8/14/2018,MXE,1,3696.0,0,0,0,0,0,0,0,100,0,0,0,2,1,14,16,0.099585763,896271865.0,12
8/14/2018,ONE,0,0.5166666666666667,2,4,25,19,866,777,2,0,331,0,0,161,243,41,15,15.64857211,1017157187.0,2
8/14/2018,GOM,1,4344.0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,20,3.408432441,478016965.0,4
8/14/2018,MQT,1,4872.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,23,3.848825352,341829359.0,0
8/14/2018,PXR,0,720.0,0,0,0,0,0,0,0,1,0,0,0,5,6,9,3,0.265271447,10444373364.0,6
8/14/2018,MXL,0,23712.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.215144188,4038629322.0,14
8/14/2018,XTR,0,4.0,7,17,415,7,2021,3618,7,23,846,30992,18384,56,58,18,11,0.018280824,1201929672.0,9
8/14/2018,TVE,0,936.0,0,0,0,0,0,0,0,2,4,0,0,1,2,3,21,0.00671726,372503893.0,14
8/14/2018,CZE,0,72.0,0,2,0,0,985,0,2,7,47,0,0,3,8,11,19,134.0664753,612770097.0,10
8/15/2018,XZR,0,2.0,6,101,766,243,14130,5916,9,29,5686,876539,560537,783,200,86,22,0.730837195,392806401.0,13
8/15/2018,BBN,1,384.0,0,0,0,0,0,0,0,0,44,0,0,41,37,13,17,10.1567741,970099121.0,0
8/15/2018,CBT,0,2.0,1,11,344,0,567,22,3,100,189,61657,19785,2814,1480,562,1,6312.496404,109000000000.0,10
8/15/2018,HBC,0,20.0,2,2,59,7,59,7,2,92,543,349994,183497,27,42,23,4,523.2505032,9048819495.0,2
8/15/2018,GBT,0,216.0,0,0,0,0,0,0,0,1,10,0,0,1,1,1,24,19.54520352,335764581.0,14
8/15/2018,SBT,0,312.0,0,0,0,0,0,0,0,38,1,0,0,232,187,88,29,0.100884536,267417665.0,1
8/15/2018,NBC,0,144.0,0,0,0,0,0,0,0,4,0,829594,829610,399,5941,128,27,0.001664144,306020205.0,14
8/15/2018,AAD,0,4896.0,0,0,0,0,0,0,0,2,0,0,0,0,1,14,8,0.099795101,2587394609.0,8
8/15/2018,HDA,1,6288.0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,14,150.346472,1241571916.0,0
8/15/2018,RDC,1,10248.0,0,0,0,0,0,0,0,3,0,486079,364675,0,3,6,26,37.75741823,313000609.0,8
8/15/2018,SEO,0,48.0,0,0,0,0,0,0,0,1,48,0,0,2,2,3,5,4.732854119,4289125937.0,1
8/15/2018,HET,0,2.0,1,23,2,2,534,434,3,100,1594,3055298,3320976,3324,2087,532,2,286.690643,29051113482.0,1
8/15/2018,CET,0,5112.0,0,0,0,0,0,0,0,1,5,0,0,0,0,5,13,12.02374125,1247968224.0,5
8/15/2018,AMI,0,9.0,0,0,0,0,0,0,0,13,71,0,0,87,51,18,12,0.468943984,1303444004.0,7
8/15/2018,KLS,0,9528.0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,25,2.935945507,320209785.0,8
8/15/2018,CLT,1,6600.0,0,0,0,0,0,0,0,38,0,0,0,4,3,13,7,55.52927563,3212395444.0,7
8/15/2018,RXM,0,408.0,0,0,0,0,0,0,0,10,215,1757456,425196,28,13,20,10,90.24166454,1467934594.0,0
8/15/2018,MXE,1,3720.0,0,0,0,0,0,0,0,100,0,0,0,2,1,14,16,0.111273232,1001459089.0,12
8/15/2018,ONE,0,20.0,1,5,93,80,959,857,2,95,327,157513,60939,161,243,41,15,16.493362,1072068530.0,2
8/15/2018,GOM,1,4368.0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,20,3.755724341,526723056.0,4
8/15/2018,MQT,1,4896.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,23,4.372858407,388381244.0,0
8/15/2018,PXR,0,744.0,0,0,0,0,0,0,0,1,0,0,0,5,6,9,3,0.287448204,11317525514.0,6
8/15/2018,MXL,0,23736.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.225355942,4230324293.0,14
8/15/2018,XTR,0,16.0,2,11,2,2,419,18,4,23,853,30993,18385,56,59,18,11,0.020172959,1326333940.0,9
8/15/2018,TVE,0,960.0,0,0,0,0,0,0,0,2,4,0,0,1,2,3,21,0.007857424,435731364.0,14
8/15/2018,CZE,0,96.0,0,2,0,0,985,0,2,7,47,0,0,3,8,11,19,140.2184072,641901465.0,10
8/16/2018,XZR,0,5.0,1,66,232,65,12788,5326,9,29,5710,876774,560605,785,199,86,23,0.699847095,376002678.0,13
8/16/2018,BBN,1,408.0,0,0,0,0,0,0,0,0,44,0,0,41,37,13,17,9.560407396,913138632.0,0
8/16/2018,CBT,0,5.0,2,14,74,6,588,36,3,100,195,61733,19793,2819,1481,562,1,6301.94907,108000000000.0,10
8/16/2018,HBC,0,48.0,0,2,0,0,59,7,2,92,545,349994,183497,27,42,22,4,510.413488,8827684217.0,2
8/16/2018,GBT,0,240.0,0,0,0,0,0,0,0,1,10,0,0,1,1,1,26,17.71420754,304344453.0,14
8/16/2018,NBC,0,168.0,0,0,0,0,0,0,0,4,5,829594,829610,399,5945,128,27,0.00157588,289789405.0,14
8/16/2018,AAD,0,4920.0,0,0,0,0,0,0,0,2,0,0,0,0,1,14,8,0.094323235,2445525162.0,8
8/16/2018,HDA,1,6312.0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,12,153.9874648,1271923359.0,0
8/16/2018,RDC,1,10272.0,0,0,0,0,0,0,0,3,0,486079,364675,0,3,6,25,37.21433069,308717404.0,8
8/16/2018,EDO,0,3312.0,0,0,0,0,0,0,0,1,0,0,0,3,3,7,29,0.002289689,264974198.0,14
8/16/2018,SEO,0,72.0,0,0,0,0,0,0,0,1,48,0,0,2,2,3,5,4.641096218,4205970788.0,1
8/16/2018,HET,0,4.0,2,24,26,66,543,549,2,100,1593,3055324,3321042,3327,2086,533,2,283.2419064,28707396484.0,1
8/16/2018,CET,0,5136.0,0,0,0,0,0,0,0,1,5,0,0,0,0,5,11,13.51391421,1402974572.0,5
8/16/2018,AMI,0,24.0,0,0,0,0,0,0,0,13,71,0,0,87,51,18,14,0.448416142,1246386245.0,7
8/16/2018,KLS,0,9552.0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,24,3.288691193,358795757.0,8
8/16/2018,CLT,1,6624.0,0,0,0,0,0,0,0,38,0,0,0,4,3,13,7,54.96223349,3180346138.0,7
8/16/2018,RXM,0,432.0,0,0,0,0,0,0,0,10,215,1757456,425196,28,13,20,10,89.68384365,1463740542.0,0
8/16/2018,MXE,1,3744.0,0,0,0,0,0,0,0,100,0,0,0,2,1,14,16,0.104516337,940647031.0,12
8/16/2018,ONE,0,19.0,1,6,370,355,1329,1212,2,95,324,157883,61294,161,243,41,15,15.8039591,1027257342.0,2
8/16/2018,GOM,1,4392.0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,20,3.598624335,504690503.0,4
8/16/2018,MQT,1,4920.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,22,4.349260367,386295756.0,0
8/16/2018,PXR,0,768.0,0,0,0,0,0,0,0,1,0,0,0,5,6,9,3,0.28159007,11086876705.0,6
8/16/2018,MXL,0,23760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.213809416,4013576811.0,14
8/16/2018,XTR,0,3.0,0,11,0,0,419,18,4,23,855,30993,18385,58,60,19,13,0.019277315,1267447040.0,9
8/16/2018,TVE,0,984.0,0,0,0,0,0,0,0,2,4,0,0,1,2,3,21,0.007964698,441680223.0,14
8/16/2018,CZE,0,120.0,0,2,0,0,985,0,2,7,42,0,0,3,8,11,19,139.0943632,637746786.0,10
8/17/2018,XZR,0,7.0,16,77,1107,496,7958,3991,8,29,5708,877309,560972,786,200,86,23,0.764335958,410598492.0,13
8/17/2018,BBN,1,432.0,0,0,0,0,0,0,0,3,44,0,0,41,37,13,16,10.23975825,978025147.0,0
8/17/2018,CBT,0,3.0,0,8,0,0,441,18,3,100,197,61733,19793,2819,1482,561,1,6438.539051,111000000000.0,10
8/17/2018,HBC,0,0.45,1,3,0,3,59,10,3,92,545,0,0,27,42,22,4,532.6024909,9212425286.0,2
8/17/2018,GBT,0,264.0,0,0,0,0,0,0,0,1,10,0,0,1,1,1,27,17.87923271,307209667.0,14
8/17/2018,NBC,0,192.0,0,0,0,0,0,0,0,4,0,829594,829610,399,5947,128,26,0.001706843,313872262.0,14
8/17/2018,AAD,0,4944.0,0,0,0,0,0,0,0,2,0,0,0,0,1,14,9,0.098553097,2555193105.0,8
8/17/2018,HDA,1,6336.0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,14,156.745292,1294988578.0,0
